OBS,VNM_CAN_NTP,VNM_CANOTH_NTP,VNM_CANRATIO_NTP,VNM_CLIMLOSS_NTP,VNM_CMUD_NTP,VNM_CO2_NTP,VNM_COALC_NTP,VNM_CTAX_NTP,VNM_CTAXR_NTP,VNM_CXS_NTP,VNM_CXUD_NTP,VNM_DEP_NTP,VNM_EC_NTP,VNM_EFEX_NTP,VNM_EFF_NTP,VNM_ENAB_NTP,VNM_EXP_NTP,VNM_EXPE_NTP,VNM_EXPEB_NTP,VNM_EXPH_NTP,VNM_EXPHB_NTP,VNM_EXPSP_NTP,VNM_EXPSPB_NTP,VNM_EXR_NTP,VNM_FINC_NTP,VNM_GASC_NTP,VNM_GCARB_NTP,VNM_GCARBB_NTP,VNM_GCARBR_NTP,VNM_GCARBRB_NTP,VNM_GCOM_NTP,VNM_GCR_NTP,VNM_GDFXSH_NTP,VNM_GDI_NTP,VNM_GDN_NTP,VNM_GDNRATIO_NTP,VNM_GINI_DISP_A_NTP,VNM_GINI_DISP_NTP,VNM_GINT_NTP,VNM_GIP_NTP,VNM_GLN_NTP,VNM_GLNRATIO_NTP,VNM_GLNT_NTP,VNM_GOTH_NTP,VNM_GTRADE_NTP,VNM_GTRADER_NTP,VNM_HEAD19_NTP,VNM_HEAD55_NTP,VNM_HIC_NTP,VNM_IGR_NTP,VNM_INFT_NTP,VNM_INT_NTP,VNM_IPR_A_NTP,VNM_IPR_NTP,VNM_ITAX_NTP,VNM_ITAXR_NTP,VNM_ITR_NTP,VNM_K_NTP,VNM_LABSH_NTP,VNM_LFN_NTP,VNM_LIVES_NTP,VNM_LNN_NTP,VNM_LNNF_NTP,VNM_LOCK_NTP,VNM_LRX_NTP,VNM_LTI_NTP,VNM_MTD_NTP,VNM_MTN$_NTP,VNM_MTN_NTP,VNM_MTR$_NTP,VNM_MTR_NTP,VNM_OGC_NTP,VNM_OGI_NTP,VNM_OILC_NTP,VNM_OMS_NTP,VNM_OXS_NTP,VNM_PC_NTP,VNM_PCR_NTP,VNM_PE_NTP,VNM_PG_NTP,VNM_PM25_A_NTP,VNM_PM25_NTP,VNM_POIL_NTP,VNM_POPT_NTP,VNM_POPWA_NTP,VNM_PR_NTP,VNM_PREM_NTP,VNM_PROF_NTP,VNM_RC_NTP,VNM_REFEX_NTP,VNM_REL_RED_A_NTP,VNM_REL_RED_NTP,VNM_REMIT_NTP,VNM_REV_NTP,VNM_REVG_NTP,VNM_RPDI_A_NTP,VNM_RPDI_NTP,VNM_SCR_NTP,VNM_SDLI_NTP,VNM_SHAREE_NTP,VNM_SHAREH_NTP,VNM_SHARESP_NTP,VNM_SHAREX_NTP,VNM_SOLV_NTP,VNM_TAX_NTP,VNM_TAXR_NTP,VNM_TECHL_A_NTP,VNM_TECHL_NTP,VNM_TFP_NTP,VNM_URX_NTP,VNM_URXF_NTP,VNM_USER_NTP,VNM_WDR_NTP,VNM_XTD$_NTP,VNM_XTDNO$_NTP,VNM_XTN$_NTP,VNM_XTN_NTP,VNM_XTR$_NTP,VNM_XTR_NTP,VNM_YBAR_NTP,VNM_YED_NTP,VNM_YEN$_NTP,VNM_YEN_NTP,VNM_YER$_NTP,VNM_YER_NTP,VNM_YFT$_NTP,VNM_YFT_NTP,VNM_CAN_A,VNM_CANOTH_A,VNM_CANRATIO_A,VNM_CLIMLOSS_A,VNM_CMUD_A,VNM_CO2_A,VNM_COALC_A,VNM_CTAX_A,VNM_CTAXR_A,VNM_CXS_A,VNM_CXUD_A,VNM_DEP_A,VNM_EC_A,VNM_EFEX_A,VNM_EFF_A,VNM_ENAB_A,VNM_EXP_A,VNM_EXPE_A,VNM_EXPEB_A,VNM_EXPH_A,VNM_EXPHB_A,VNM_EXPSP_A,VNM_EXPSPB_A,VNM_EXR_A,VNM_FINC_A,VNM_GASC_A,VNM_GCARB_A,VNM_GCARBB_A,VNM_GCARBR_A,VNM_GCARBRB_A,VNM_GCOM_A,VNM_GCR_A,VNM_GDFXSH_A,VNM_GDI_A,VNM_GDN_A,VNM_GDNRATIO_A,VNM_GINI_DISP_A,VNM_GINT_A,VNM_GIP_A,VNM_GLN_A,VNM_GLNRATIO_A,VNM_GLNT_A,VNM_GOTH_A,VNM_GTRADE_A,VNM_GTRADER_A,VNM_HEAD19_A,VNM_HEAD55_A,VNM_HIC_A,VNM_IGR_A,VNM_INFT_A,VNM_INT_A,VNM_IPR_A,VNM_ITAX_A,VNM_ITAXR_A,VNM_ITR_A,VNM_K_A,VNM_LABSH_A,VNM_LFN_A,VNM_LIVES_A,VNM_LNN_A,VNM_LNNF_A,VNM_LOCK_A,VNM_LRX_A,VNM_LTI_A,VNM_MTD_A,VNM_MTN$_A,VNM_MTN_A,VNM_MTR$_A,VNM_MTR_A,VNM_OGC_A,VNM_OGI_A,VNM_OILC_A,VNM_OMS_A,VNM_OXS_A,VNM_PC_A,VNM_PCR_A,VNM_PE_A,VNM_PG_A,VNM_PM25_A,VNM_POIL_A,VNM_POPT_A,VNM_POPWA_A,VNM_PR_A,VNM_PREM_A,VNM_PROF_A,VNM_RC_A,VNM_REFEX_A,VNM_REL_RED_A,VNM_REMIT_A,VNM_REV_A,VNM_REVG_A,VNM_RPDI_A,VNM_SCR_A,VNM_SDLI_A,VNM_SHAREE_A,VNM_SHAREH_A,VNM_SHARESP_A,VNM_SHAREX_A,VNM_SOLV_A,VNM_TAX_A,VNM_TAXR_A,VNM_TECHL_A,VNM_TFP_A,VNM_URX_A,VNM_URXF_A,VNM_USER_A,VNM_WDR_A,VNM_XTD$_A,VNM_XTDNO$_A,VNM_XTN$_A,VNM_XTN_A,VNM_XTR$_A,VNM_XTR_A,VNM_YBAR_A,VNM_YED_A,VNM_YEN$_A,VNM_YEN_A,VNM_YER$_A,VNM_YER_A,VNM_YFT$_A,VNM_YFT_A,VNM_GINI_DISP_A_NTP,VNM_IPR_A_NTP,VNM_PM25_A_NTP,VNM_REL_RED_A_NTP,VNM_RPDI_A_NTP,VNM_TECHL_A_NTP
2000,0.8500000000000,0.2777953992695,2.7267511762815,12476.3240589594000,0.7939799559247,52.3321000000000,0.1963300541108,22240.0000000000000,,0.4807478587500,0.7383420678817,0.0074085270709,0.7547476841108,1.5933751872661,0.4614243281957,0.6500000000000,99751.0000000000000,1050.1315129452800,1050.1315129452800,8124.9047363404500,8124.9047363404500,16579.8800046155000,16579.8800046155000,14167.7500000000000,21.3694934844971,0.0555840000000,,,,,4837.0214960627200,87006.2183594371000,0.5120000000000,1557203.0539831100000,138816.7104375000000,31.4316693545283,,33.8000000000000,2.5313955279052,3514.0000000000000,-9002.0000000000000,-2.0382840555558,-2.0382840555558,,13437.0000000000000,0.0552851482623,34.7600000000000,89.0000000000000,0.3301881188525,57741.1694366750000,5.0000000000000,6.0000000000000,,244441.6584252950000,29809.0000000000000,0.0808906214387,302182.8278619700000,2879935.6203300100000,0.4961747736843,41917.6498874565000,0.5920000000000,40970.3110000000000,19810.0580000000000,0.0000000000000,0.8459668004694,10.5500000000000,0.3749981456403,17.9228882497221,253927.0000000000000,31.2081994954675,677142.0151063720000,42366.0810893467000,28116.0026567520000,0.3573236300000,0.1251472896236,0.2275703711792,1.4669881363824,1116060.6424938100000,3.2218910577562,3.9106285193794,,36.2388454276341,4.0789779580701,79910.4110000000000,49549.9940000000000,,397.8290943030220,,0.1455100000000,,,15.2882205513785,18984.8517320000000,90749.0000000000000,2028.0000000000000,,699025.2148250060000,90308.1897681248000,0.6182284670756,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,1831.0000000000000,0.0077523292704,,3.3766082583282,0.0055923307019,2.2600000000000,2.1400000000000,,367.1979097317640,0.5231007398485,0.5180555174769,17.1550881403187,243049.0000000000000,32.7949988090009,711571.7003207160000,4.3980614524744,0.2709505335109,31.1726279755078,441646.0000000000000,75.1230553239521,1629987.5636976900000,75.9250929459580,1647389.8291387000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2001,0.9200000000000,0.5657980077192,2.8147297049280,13336.5663354300000,0.7552060870937,59.5292000000000,0.2145571396627,25805.0000000000000,,0.4635911067375,0.7154200604595,0.0112923993181,0.8523394061303,1.6136262598326,0.4768051391355,0.6500000000000,117285.0000000000000,1227.0822575111000,1227.0822575111000,8131.0199858768900,8131.0199858768900,18202.5684631291000,18202.5684631291000,14725.1666666667000,21.3694934844971,0.0694800000000,,,,,5537.3446449323200,92752.5868507005000,0.5120000000000,1667796.6130569400000,155345.7360000000000,32.2766153814189,,33.9000000000000,2.8871085331882,4485.0000000000000,-13397.0000000000000,-2.7835319294819,-2.7835319294819,,17458.0000000000000,0.0664191199410,35.8800000000000,89.0000000000000,0.3291643381013,75567.8892226575000,5.0000000000000,4.8000000000000,,259005.9587355260000,33972.0000000000000,0.0885161487998,334573.8479581840000,3181988.0852529900000,0.4883122664911,42977.9627725216000,0.3920000000000,41791.7710000000000,20065.3080000000000,0.0000000000000,0.8465590324019,9.4200000000000,0.3812156893777,18.5959185521386,273828.0000000000000,33.1051865926138,718302.0206933340000,46970.9240243804000,38268.4052691025000,0.3873847340000,0.1116284842793,0.1956540218306,1.7041840508311,1165965.8429149400000,2.9714534765772,3.8397652389271,,36.5409949325707,3.5176066502901,80742.5000000000000,50767.8273192374000,,397.8290943030220,,0.1809175324675,0.7853300174954,,15.2500000000000,16197.6833700000000,103888.0000000000000,2011.0000000000000,,752890.2613701220000,112559.4624476550000,0.6201792257445,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,2058.0000000000000,0.0082138366814,,3.3817253865204,0.0024987564654,2.7600000000000,3.2700000000000,,377.2684271476440,0.5131043136090,0.5245922532501,17.8501205419293,262846.0000000000000,34.7884827090566,754825.4518023380000,4.6189178295821,0.2762292575865,32.6851988092947,481295.0000000000000,80.3027883784891,1742375.1712804800000,81.2265588531183,1762418.7435082600000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2002,-0.6268008396746,-0.5849614470243,-1.7875854259556,14280.7712091779000,0.7453868437179,68.6613000000000,0.2450123490585,29271.0000000000000,,0.4383765610754,0.7234877969192,0.0138772762493,0.9334929950263,1.5504827285119,0.4921859500754,0.6500000000000,134334.0000000000000,1438.4318472513300,1438.4318472513300,9873.2402464272100,9873.2402464272100,18201.3579925793000,18201.3579925793000,15279.5000000000000,21.3694934844971,0.0833760000000,,,,,6487.5966502635800,97740.7208273508000,0.5120000000000,1738057.9552618400000,188511.8669502080000,35.1857479534211,,34.1000000000000,2.8274082084221,5330.0000000000000,-12618.0000000000000,-2.3551502346191,-2.3551502346191,,21915.0000000000000,0.0720267401121,37.0000000000000,89.0000000000000,0.3425901244550,89343.5355130017000,5.0000000000000,4.8000000000000,,288269.5918794390000,41731.0000000000000,0.0970678529615,377613.1273924410000,3515443.8849645200000,0.4757740961181,43918.5615038823000,0.1470000000000,42987.4880000000000,20694.1160000000000,0.0000000000000,0.8450018990003,9.0616666666667,0.4135680551922,21.7249255538467,331946.0000000000000,36.9921357354633,802639.3620893770000,51978.2867110447000,47512.6832026974000,0.4254727750000,0.0998321621503,0.1794279825386,1.4045025046003,1254898.2927520700000,2.8808130010669,3.5381749694598,,36.8431444375073,3.6021425648735,81534.4060000000000,51974.5121943979000,,397.8290943030220,,0.1796318709677,0.7717282177709,,15.1741293532338,27044.7150000000000,121716.0000000000000,2250.0000000000000,,835388.7124301960000,97615.0886197529000,0.6240842904802,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,2338.0000000000000,0.0083799373319,,3.3962517511635,0.0069112680079,2.1200000000000,2.3300000000000,,408.7488303557070,0.5140550940966,0.5221417358002,19.9130861611964,304262.0000000000000,38.7372606358321,840504.3274110600000,4.8606929788945,0.2871591118279,35.0641055008345,535762.0000000000000,85.9880811484190,1865732.1949133000000,87.0891617155346,1889622.9648412300000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2003,-1.9310000000000,-0.7241413328319,-4.8821170698283,15329.1504852940000,0.7884976591840,76.2770000000000,0.2852539268992,47410.0000000000000,,0.4115301590109,0.7948250578814,0.0177485630049,1.0076321704740,1.4644188463914,0.5075667610152,0.6500000000000,172885.6000000000000,2191.5127424237300,2191.5127424237300,12043.3021037641000,12043.3021037641000,22018.2114851147000,22018.2114851147000,15509.5833333333000,21.3694934844971,0.0824380200000,,,,,8152.7763057803900,104769.8885917690000,0.5120000000000,1811055.5704890200000,232387.3806625880000,37.8824732962293,,34.1000000000000,2.7518705971755,6395.0000000000000,-19928.6000000000000,-3.2486473885919,-3.2486473885919,,22373.5000000000000,0.0615104402931,31.4000000000000,86.6000000000000,0.3539047315355,114446.9248560760000,5.0000000000000,5.0000000000000,,308109.7046484860000,51699.5000000000000,0.1077761533790,422556.6295045620000,3875606.4371866200000,0.4695218492437,44788.0491048593000,0.1280000000000,43780.3180000000000,21026.2570000000000,0.0000000000000,0.8422126064290,9.4800000000000,0.4602405413773,26.7591327942401,415023.0000000000000,41.5600676096984,901752.3722659950000,62244.2041243248000,67993.3695443726000,0.4537313774210,0.0967896913788,0.1738028938116,1.6873059446329,1355430.6273505700000,3.2781209487705,3.9486550022646,,37.1452939424438,4.1564131432687,82301.6500000000000,53179.0295739706000,,397.8290943030220,,0.1862088461538,0.7350785645081,,15.3846153846154,32570.1249300000000,152957.0000000000000,2969.0000000000000,,876525.2565369870000,79714.9675721304000,0.6240842904802,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,2951.0000000000000,0.0096788757566,,3.4080930258898,0.0055597372069,2.2500000000000,2.6400000000000,,460.8263418096340,0.5401999766531,0.5380371922481,23.4522741315853,363735.0000000000000,43.4140598762887,941979.4946148160000,5.1277417248315,0.3063081011699,39.5525132310668,613443.0000000000000,92.3006339474623,2002699.2353678500000,93.0421076169332,2018787.4103606700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2004,-1.5910000000000,-0.6783382010301,-3.2145084674429,16484.4182091696000,0.8412718699307,87.8002000000000,0.3738382018355,56987.0000000000000,,0.4193377365231,0.8622074393306,0.0214112647163,1.2327268106039,1.3998364537351,0.5229475719551,0.6500000000000,192373.0000000000000,2024.7783509193900,2024.7783509193900,15434.9055001021000,15434.9055001021000,26220.7792112377000,26220.7792112377000,15746.0000000000000,21.3694934844971,0.1445184000000,,,,,10174.7677683241000,113436.8528439650000,0.5120000000000,1968582.3946440100000,290556.4513158720000,37.2824693927246,,34.3000000000000,2.4838546751640,7217.0000000000000,-1480.7327319640000,-0.1899987851181,-0.1899987851181,,21614.0000000000000,0.0459661091924,25.8000000000000,84.2000000000000,0.3818451582066,100525.1758712980000,5.0000000000000,5.0000000000000,,366151.7160422280000,68985.0000000000000,0.1256174240472,466676.8919135260000,4259301.6937374000000,0.4560898741086,45667.4248927039000,0.1890000000000,44690.1420000000000,21468.3940000000000,0.0000000000000,0.8395841794813,9.7225000000000,0.5337628818086,33.2920106693764,524216.0000000000000,45.2637836961311,982114.0020522050000,75006.4848468255000,66469.0520909153000,0.5407298266028,0.1113023202098,0.1961866646293,3.3449700627539,1438194.0812863600000,4.5824896711840,4.2904787084251,,37.4474434473804,5.5161039040880,83062.8190000000000,54392.9078331605000,,397.8290943030220,,0.1736403821656,0.7353936805292,,15.0990099009901,39629.2273134193000,190892.2672680360000,2877.0000000000000,,927797.6036876590000,86676.8091052793000,0.6279941195274,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,3521.0000000000000,0.0104656576043,,3.4030219654177,-0.0023128593323,2.1400000000000,2.4400000000000,,531.4235069329300,0.6286089292794,0.6037256404513,29.8625682713070,470216.0000000000000,47.5057971345427,1030760.2399680500000,5.4187746585690,0.3618716697216,49.4943477708624,779338.0000000000000,99.2567887190565,2153630.8730649700000,99.1848591304644,2152070.1759612400000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2005,-0.5601890000000,-1.7991704467151,-0.9719891628766,17728.5380878080000,0.8773388690396,94.8591000000000,0.3914650075883,75847.0000000000000,0.1702304627938,0.4399591087874,0.8984251884023,0.0219682411171,1.3049201669868,1.3627493462138,0.5383283828949,0.6500000000000,239364.0000000000000,3655.3287868793700,3655.3287868793700,22577.1323014195000,22577.1323014195000,36066.2224685864000,36066.2224685864000,15858.9166666667000,21.3694934844971,0.2237256000000,,,,,12168.2330298680000,122743.3863190070000,0.5120000000000,2169054.7313536600000,332713.2566355120000,36.4018482075525,,34.4000000000000,1.9900018613485,6621.0000000000000,-11071.6551910420000,-1.2113395052130,-1.2113395052130,,23660.0000000000000,0.0406379690831,22.3000000000000,82.0500000000000,0.4138990550229,117291.1674332430000,5.0000000000000,5.0000000000000,,394890.8761095130000,82830.3200000000000,0.1314745233505,512182.0435427560000,4677914.3706816800000,0.4539925991385,46599.4799223460000,0.3080000000000,45606.9110000000000,21920.5800000000000,0.0000000000000,0.8377317875094,11.0250000000000,0.5592921423964,38.6231185600109,612520.8186500000000,50.4743910750692,1095171.5073727100000,87157.9206077542000,83286.3958353605000,0.5291279771200,0.1299948435231,0.2093708595880,2.8564273695839,1522135.4454035600000,5.5829795372222,5.0072170523879,,37.7495929523170,7.8436095248523,83832.6620000000000,55625.7750000000000,,360.8137906532990,445554.8011515000000,0.1606015822785,0.7544559953113,,14.8514851485149,49955.5876050000000,228292.3448089580000,3789.0000000000000,,1111120.3308875200000,83915.9398902745000,0.6299508336552,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,4234.0000000000000,0.0097368279901,,3.4126572647815,0.0043743546017,2.1300000000000,2.2900000000000,9.9085634541270,587.4207449730420,0.6806107328290,0.5857517723139,36.7121000001051,582214.1345600000000,53.9399369262179,1170365.4224023500000,5.7267305417244,0.3946172827799,57.6332557394105,914001.0000000000000,106.7479444497750,2316170.7301852500000,105.6939013381080,2293300.5586219500000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2006,-0.1637418000000,-2.0335109113994,-0.2467043736983,18965.6274643739000,0.9071153290072,99.1304000000000,0.2398145842632,99796.0000000000000,0.1928466442597,0.4299489376868,0.9352707929377,0.0258551585350,1.1926667419137,1.3276066049811,0.5537091938348,0.6500000000000,276774.0000000000000,5533.0530165673900,5533.0530165673900,25029.9852416972000,25029.9852416972000,41587.1995818659000,41587.1995818659000,15994.2500000000000,21.3694934844971,0.2431800000000,,,,,14896.4000346712000,133173.1723471590000,0.5120000000000,2334482.0715481300000,407714.0137057750000,38.4068816987914,,34.4000000000000,1.9535752346614,7965.0000000000000,2702.4108132970000,0.2545685674732,0.2545685674732,,26280.0000000000000,0.0365036718313,18.8000000000000,79.9000000000000,0.4449534745347,119091.6495973370000,5.0000000000000,6.5000000000000,,443808.1147231480000,98963.0000000000000,0.1359673873089,562899.7643204850000,5119865.9173351200000,0.4499585120766,47441.4185049020000,0.5790000000000,46454.6370000000000,22344.3810000000000,0.0000000000000,0.8360622133610,11.1762500000000,0.5952753181715,46.9418804901762,750800.1720300000000,58.1293463598050,1261265.4163727500000,103818.1662620310000,92840.5958978389000,0.5193747991600,0.1293603870694,0.1957139708974,2.6085507032652,1635774.7396701400000,6.9390922176096,5.9101821713106,,38.0727537593722,9.4204166100140,84617.5450000000000,56743.8854988871000,,318.1038249036190,517488.9113736110000,0.1902973584906,0.7681630756989,,14.8514851485149,60778.1500000000000,279476.4108132970000,7897.0000000000000,,1229602.2618370600000,70526.1592004139000,0.6299508336552,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,5179.0000000000000,0.0099425391990,,3.4451148045028,0.0146045462787,2.0800000000000,2.0900000000000,10.8551439341562,657.5781472769420,0.7306465517981,0.6048388505196,45.0116496015756,719927.5766400000000,61.6052309982232,1336683.6579370400000,6.0238167125863,0.4284318324407,66.3716648170436,1061565.0000000000000,114.1967677760420,2477792.0771024900000,112.6767392189090,2444811.1548821700000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2007,-6.9920000000000,-2.6671560400804,-9.0319083968241,20317.7827248582000,0.9637495582063,100.5773000000000,0.2625133735041,104551.6000000000000,0.1720244710513,0.3962663120254,1.0142698696231,0.0237522703481,1.3027244490531,1.2684321391256,0.5690900047746,0.6500000000000,352967.0789270000000,6279.7014255374000,6279.7014255374000,30886.7915288140000,30886.7915288140000,53538.0763145455000,53538.0763145455000,16105.1250000000000,21.3694934844971,0.2459592000000,,,,,17346.3971360464000,145030.6983260840000,0.5120000000000,2444711.8695994200000,509893.1317824770000,40.8971615257098,,34.5000000000000,2.4828732161470,12660.0000000000000,-27525.4419649920000,-2.2077419285362,-2.2077419285362,,38324.0000000000000,0.0432358154502,16.4500000000000,78.8500000000000,0.4821020360538,145051.1729398380000,5.0000000000000,6.5000000000000,,553829.3251527340000,108647.2000000000000,0.1254973010946,698880.4980925720000,5697137.9760131900000,0.4525492434148,48340.4736143717000,0.3260000000000,47359.1620000000000,22782.6050000000000,0.0000000000000,0.8351165170782,11.1800000000000,0.6557714835838,65.5428988648024,1055576.5790800000000,74.1867200070603,1609671.3649567900000,124792.4460831710000,124810.0635749320000,0.5789426255490,0.1199967195414,0.1646437348571,3.9061089991730,1795747.1532601500000,7.9703051171072,6.4001660431128,,38.3959145664274,10.4802187422293,85419.5880000000000,57884.7054582300000,,318.1038249036190,607771.6696993260000,0.2153092500000,0.7688855088069,,14.8148148148148,99529.6725000000000,325441.6369620080000,6012.0000000000000,,1358234.4696550300000,136791.6493524270000,0.6319087544832,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,7415.0000000000000,0.0119022877323,,3.4329407648594,-0.0055093524299,2.0300000000000,1.9300000000000,10.3327051774966,724.8931974392440,0.8027275708432,0.6873709878405,55.0380549048828,886394.7540000000000,68.5638028441832,1487667.7402683600000,6.3434895392212,0.4696907845082,77.4144255322452,1246769.0000000000000,122.3384314551750,2654446.3743427900000,119.7897819061610,2599146.8787192200000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2008,-10.7870000000000,-4.0665660789155,-10.8816371522610,21468.1290972832000,1.0290524216956,113.2445000000000,0.4977413015942,137239.0000000000000,0.1742084034302,0.4039577299264,1.0959382586404,0.0281492835914,1.6179919795433,1.2261985244257,0.5844708157145,0.6500000000000,438703.0000000000000,5597.4822584772100,5597.4822584772100,39900.2019359671000,39900.2019359671000,67631.2018910727000,67631.2018910727000,16302.2500000000000,21.3694934844971,0.2605152600000,,,,,22894.2173555510000,155938.3401744940000,0.5120000000000,2616909.1351834900000,637028.1220282510000,39.4189105903635,,34.6000000000000,2.6262576833709,16730.0000000000000,-9176.8272323030000,-0.5678564566688,-0.5678564566688,,60736.0000000000000,0.0525539987290,14.1000000000000,77.8000000000000,0.5935420831798,152311.7419581120000,5.0000000000000,10.2500000000000,,573397.1378626060000,139976.0000000000000,0.1219743652720,725708.8798207180000,6262476.5032875500000,0.4551305384548,49294.0845213849000,0.4110000000000,48406.7910000000000,23276.9990000000000,0.0000000000000,0.8347604834224,15.7835714285714,0.7944261207930,84.4167226266313,1376182.5164400000000,79.8383352414910,1732297.6679898800000,156238.8504920770000,152605.2634224060000,0.6122678962100,0.1336666030389,0.1611696120582,6.8389048452184,1933452.4480855000000,10.7394166954962,10.3893621180559,,38.7190753734827,14.0592713164538,86243.4240000000000,59051.7705381656000,,318.1038249036190,787786.3369257560000,0.2474675217391,0.8689145780858,,14.5679012345679,110936.8112500000000,429526.1727676970000,9413.0000000000000,,1420623.3342217000000,158863.0634481780000,0.6338678872581,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,0.0000000000000,12940.0000000000000,0.0177522237252,,3.4205985395068,-0.0056173236705,1.8000000000000,1.6400000000000,16.4672295579201,752.8291536316530,0.9840688711025,0.8153809714808,70.8912887055468,1155687.5113000000000,72.0389505117919,1563069.9913587600000,6.5994870141171,0.5761852611276,99.1303040991274,1616047.0000000000000,129.2649535436530,2804735.0548977800000,127.4009094331890,2764289.8319880000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
