OBS,VNM_CAN_0,VNM_CANOTH_0,VNM_CANRATIO_0,VNM_CLIMLOSS_0,VNM_CMUD_0,VNM_CO2_0,VNM_COALC_0,VNM_CTAX_0,VNM_CTAXR_0,VNM_CXS_0,VNM_CXUD_0,VNM_DEP_0,VNM_EC_0,VNM_EFEX_0,VNM_EFF_0,VNM_ENAB_0,VNM_EXP_0,VNM_EXPE_0,VNM_EXPEB_0,VNM_EXPH_0,VNM_EXPHB_0,VNM_EXPSP_0,VNM_EXPSPB_0,VNM_EXR_0,VNM_FINC_0,VNM_FUELSH_0,VNM_GASC_0,VNM_GCARB_0,VNM_GCARBB_0,VNM_GCARBR_0,VNM_GCARBRB_0,VNM_GCOM_0,VNM_GCR_0,VNM_GDFXSH_0,VNM_GDI_0,VNM_GDN_0,VNM_GDNRATIO_0,VNM_GINI_DISP_0,VNM_GINT_0,VNM_GIP_0,VNM_GLN_0,VNM_GLNRATIO_0,VNM_GLNT_0,VNM_GOTH_0,VNM_GTRADE_0,VNM_GTRADER_0,VNM_HEAD19_0,VNM_HEAD55_0,VNM_HIC_0,VNM_IGR_0,VNM_INFT_0,VNM_INT_0,VNM_IPR_0,VNM_ITAX_0,VNM_ITAXR_0,VNM_ITR_0,VNM_K_0,VNM_KSTAR_0,VNM_LABSH_0,VNM_LFN_0,VNM_LIVES_0,VNM_LNN_0,VNM_LNNF_0,VNM_LOCK_0,VNM_LRX_0,VNM_LTI_0,VNM_MTD_0,VNM_MTN$_0,VNM_MTN_0,VNM_MTR$_0,VNM_MTR_0,VNM_OGC_0,VNM_OGI_0,VNM_OILC_0,VNM_OMS_0,VNM_OXS_0,VNM_PC_0,VNM_PCR_0,VNM_PE_0,VNM_PG_0,VNM_PM25_0,VNM_POIL_0,VNM_POPT_0,VNM_POPWA_0,VNM_PR_0,VNM_PREM_0,VNM_PROF_0,VNM_RC_0,VNM_REFEX_0,VNM_REL_RED_0,VNM_REMIT_0,VNM_REV_0,VNM_REVG_0,VNM_RPDI_0,VNM_SCR_0,VNM_SDLI_0,VNM_SHAREE_0,VNM_SHAREH_0,VNM_SHARESP_0,VNM_SHAREX_0,VNM_SOLV_0,VNM_TAX_0,VNM_TAXR_0,VNM_TECHL_0,VNM_TFP_0,VNM_TOURSH_0,VNM_URX_0,VNM_URXF_0,VNM_USER_0,VNM_WDR_0,VNM_XTD$_0,VNM_XTDNO$_0,VNM_XTN$_0,VNM_XTN_0,VNM_XTR$_0,VNM_XTR_0,VNM_YBAR_0,VNM_YED_0,VNM_YEN$_0,VNM_YEN_0,VNM_YER$_0,VNM_YER_0,VNM_YFT$_0,VNM_YFT_0,WLD_CO2_0,WLD_COALC_0,WLD_DD$_0,WLD_EC_0,WLD_GASC_0,WLD_HIC_0,WLD_LOCK_0,WLD_MTN$_0,WLD_MTR$_0,WLD_OILC_0,WLD_PC_0,WLD_PE_0,WLD_PG_0,WLD_POIL_0,WLD_POPT_0,WLD_POPWA_0,WLD_PR_0,WLD_RC_0,WLD_TECHL_0,WLD_XTN$_0,WLD_XTR$_0,WLD_YEN$_0,WLD_YER$_0,WLD_YFT$_0,USA_INFT_0,USA_INT_0
2000,0.850000000000000000,0.277795399269470000,2.726751176281460000,12476.324058959400000000,0.793979955924654000,52.332100000000000000,0.196330054110773000,22240.000000000000000000,,0.480747858750030000,0.738342067881705000,0.007408527070907890,0.754747684110773000,1.593375187266140000,0.461424328195650000,0.650000000000000000,99751.000000000000000000,1050.131512945280000000,1050.131512945280000000,8124.904736340450000000,8124.904736340450000000,16579.880004615500000000,16579.880004615500000000,14167.750000000000000000,21.369493484497100000,0.017604789807707500,0.055584000000000000,,,,,4837.021496062720000000,87006.218359437100000000,0.512000000000000000,1557203.053983110000000000,138816.710437500000000000,31.431669354528300000,33.800000000000000000,2.531395527905210000,3514.000000000000000000,-9002.000000000000000000,-2.038284055555810000,-2.038284055555810000,,13437.000000000000000000,0.055285148262284600,34.760000000000000000,89.000000000000000000,0.330188118852506000,57741.169436675000000000,5.000000000000000000,6.000000000000000000,244441.658425295000000000,29809.000000000000000000,0.080890621438690100,302182.827861970000000000,2879935.620330010000000000,2845487.079562190000000000,0.496174773684254000,41917.649887456500000000,0.592000000000000000,40970.311000000000000000,19810.058000000000000000,0.000000000000000000,0.845966800469371000,10.550000000000000000,0.374998145640262000,17.922888249722100000,253927.000000000000000000,31.208199495467500000,677142.015106372000000000,42366.081089346700000000,28116.002656752000000000,0.357323630000000000,0.125147289623642000,0.227570371179162000,1.466988136382430000,1116060.642493810000000000,3.221891057756210000,3.910628519379360000,36.238845427634100000,4.078977958070100000,79910.411000000000000000,49549.994000000000000000,,397.829094303022000000,,0.145510000000000000,,15.288220551378500000,18984.851732000000000000,90749.000000000000000000,2028.000000000000000000,699025.214825006000000000,90308.189768124800000000,0.618228467075602000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,1831.000000000000000000,0.007752329270423090,3.376608258328240000,0.005592330701925980,0.028210652877778500,2.260000000000000000,2.140000000000000000,,367.197909731764000000,0.523100739848490000,0.518055517476948000,17.155088140318700000,243049.000000000000000000,32.794998809000900000,711571.700320716000000000,4.398061452474440000,0.270950533510888000,31.172627975507800000,441646.000000000000000000,75.123055323952100000,1629987.563697690000000000,75.925092945958000000,1647389.829138700000000000,24338.372400000000000000,,47719.903029302100000000,,,0.558415843972858000,0.000000000000000000,7939.264372773640000000,10581.063689961800000000,,31.759444444444400000,,4.723250749586430000,28.307500000000000000,6143493.806000000000000000,3869966.199000000000000000,,,15.296954498430900000,7975.920908980380000000,11018.298611732500000000,33636.793897362300000000,48157.137951072800000000,47483.824867199800000000,2.000000000000000000,5.995833333333350000
2001,0.920000000000000000,0.565798007719212000,2.814729704928020000,13336.566335430000000000,0.755206087093686000,59.529200000000000000,0.214557139662727000,25805.000000000000000000,,0.463591106737502000,0.715420060459522000,0.011292399318105600,0.852339406130260000,1.613626259832550000,0.476805139135505000,0.650000000000000000,117285.000000000000000000,1227.082257511100000000,1227.082257511100000000,8131.019985876890000000,8131.019985876890000000,18202.568463129100000000,18202.568463129100000000,14725.166666666700000000,21.369493484497100000,0.017470338882151800,0.069480000000000000,,,,,5537.344644932320000000,92752.586850700500000000,0.512000000000000000,1667796.613056940000000000,155345.736000000000000000,32.276615381418900000,33.900000000000000000,2.887108533188190000,4485.000000000000000000,-13397.000000000000000000,-2.783531929481920000,-2.783531929481920000,,17458.000000000000000000,0.066419119940954000,35.880000000000000000,89.000000000000000000,0.329164338101297000,75567.889222657500000000,5.000000000000000000,4.800000000000000000,259005.958735526000000000,33972.000000000000000000,0.088516148799823800,334573.847958184000000000,3181988.085252990000000000,3168054.647934050000000000,0.488312266491078000,42977.962772521600000000,0.392000000000000000,41791.771000000000000000,20065.308000000000000000,0.000000000000000000,0.846559032401924000,9.420000000000000000,0.381215689377694000,18.595918552138600000,273828.000000000000000000,33.105186592613800000,718302.020693334000000000,46970.924024380400000000,38268.405269102500000000,0.387384734000000000,0.111628484279302000,0.195654021830584000,1.704184050831110000,1165965.842914940000000000,2.971453476577200000,3.839765238927090000,36.540994932570700000,3.517606650290130000,80742.500000000000000000,50767.827319237400000000,,397.829094303022000000,,0.180917532467532000,0.785330017495411000,15.250000000000000000,16197.683370000000000000,103888.000000000000000000,2011.000000000000000000,752890.261370122000000000,112559.462447655000000000,0.620179225744450000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,2058.000000000000000000,0.008213836681377020,3.381725386520370000,0.002498756465421720,0.027995203080798400,2.760000000000000000,3.270000000000000000,,377.268427147644000000,0.513104313609009000,0.524592253250099000,17.850120541929300000,262846.000000000000000000,34.788482709056600000,754825.451802338000000000,4.618917829582110000,0.276229257586524000,32.685198809294700000,481295.000000000000000000,80.302788378489100000,1742375.171280480000000000,81.226558853118300000,1762418.743508260000000000,24555.274100000000000000,,48860.562081350500000000,,,0.583858237380354000,0.000000000000000000,7735.743667326220000000,10740.897934265600000000,,36.894598765432100000,,4.637662194995860000,24.411666666666700000,6222626.531000000000000000,3939797.622070710000000000,,,15.312395455354000000,7725.341953951430000000,11045.267311469300000000,33464.808688641200000000,49164.931458554300000000,49036.045173322600000000,2.000000000000000000,3.469166666666650000
2002,-0.626800839674628000,-0.584961447024345000,-1.787585425955640000,14280.771209177900000000,0.745386843717909000,68.661300000000000000,0.245012349058539000,29271.000000000000000000,,0.438376561075386000,0.723487796919246000,0.013877276249258500,0.933492995026281000,1.550482728511870000,0.492185950075360000,0.650000000000000000,134334.000000000000000000,1438.431847251330000000,1438.431847251330000000,9873.240246427210000000,9873.240246427210000000,18201.357992579300000000,18201.357992579300000000,15279.500000000000000000,21.369493484497100000,0.018167163114189200,0.083376000000000000,,,,,6487.596650263580000000,97740.720827350800000000,0.512000000000000000,1738057.955261840000000000,188511.866950208000000000,35.185747953421100000,34.100000000000000000,2.827408208422140000,5330.000000000000000000,-12618.000000000000000000,-2.355150234619100000,-2.355150234619100000,,21915.000000000000000000,0.072026740112140200,37.000000000000000000,89.000000000000000000,0.342590124454972000,89343.535513001700000000,5.000000000000000000,4.800000000000000000,288269.591879439000000000,41731.000000000000000000,0.097067852961461100,377613.127392441000000000,3515443.884964520000000000,3517323.871262830000000000,0.475774096118079000,43918.561503882300000000,0.147000000000000000,42987.488000000000000000,20694.116000000000000000,0.000000000000000000,0.845001899000336000,9.061666666666670000,0.413568055192185000,21.724925553846700000,331946.000000000000000000,36.992135735463300000,802639.362089377000000000,51978.286711044700000000,47512.683202697400000000,0.425472775000000000,0.099832162150253600,0.179427982538591000,1.404502504600260000,1254898.292752070000000000,2.880813001066870000,3.538174969459780000,36.843144437507300000,3.602142564873470000,81534.406000000000000000,51974.512194397900000000,,397.829094303022000000,,0.179631870967742000,0.771728217770881000,15.174129353233800000,27044.715000000000000000,121716.000000000000000000,2250.000000000000000000,835388.712430196000000000,97615.088619752900000000,0.624084290480211000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,2338.000000000000000000,0.008379937331861530,3.396251751163460000,0.006911268007949070,0.029111823429098400,2.120000000000000000,2.330000000000000000,,408.748830355707000000,0.514055094096579000,0.522141735800214000,19.913086161196400000,304262.000000000000000000,38.737260635832100000,840504.327411060000000000,4.860692978894490000,0.287159111827889000,35.064105500834500000,535762.000000000000000000,85.988081148419000000,1865732.194913300000000000,87.089161715534600000,1889622.964841230000000000,25116.161000000000000000,103.509392601969000000,49889.494639276000000000,407.299385218602000000,90.055550503816800000,0.605060942097764000,0.000000000000000000,8050.288660815860000000,11052.665081410700000000,156.957217045854000000,30.406666666666700000,3.472063213316070000,4.273401959263850000,24.998333333333300000,6301773.171999990000000000,4010146.155943130000000000,,56.777225066962700000,15.328091584650400000,8120.555686165470000000,11447.740564715600000000,34797.764636563600000000,50284.570122581000000000,50697.681740997800000000,2.000000000000000000,1.633333333333340000
2003,-1.931000000000000000,-0.724141332831851000,-4.882117069828280000,15329.150485294000000000,0.788497659184019000,76.277000000000000000,0.285253926899180000,47410.000000000000000000,,0.411530159010885000,0.794825057881363000,0.017748563004894200,1.007632170474030000,1.464418846391400000,0.507566761015215000,0.650000000000000000,172885.600000000000000000,2191.512742423730000000,2191.512742423730000000,12043.302103764100000000,12043.302103764100000000,22018.211485114700000000,22018.211485114700000000,15509.583333333300000000,21.369493484497100000,0.018968028105756500,0.082438020000000000,,,,,8152.776305780390000000,104769.888591769000000000,0.512000000000000000,1811055.570489020000000000,232387.380662588000000000,37.882473296229300000,34.100000000000000000,2.751870597175470000,6395.000000000000000000,-19928.600000000000000000,-3.248647388591930000,-3.248647388591930000,,22373.500000000000000000,0.061510440293070500,31.400000000000000000,86.600000000000000000,0.353904731535505000,114446.924856076000000000,5.000000000000000000,5.000000000000000000,308109.704648486000000000,51699.500000000000000000,0.107776153379044000,422556.629504562000000000,3875606.437186620000000000,3894935.708847370000000000,0.469521849243729000,44788.049104859300000000,0.128000000000000000,43780.318000000000000000,21026.257000000000000000,0.000000000000000000,0.842212606429013000,9.480000000000000000,0.460240541377338000,26.759132794240100000,415023.000000000000000000,41.560067609698400000,901752.372265995000000000,62244.204124324800000000,67993.369544372600000000,0.453731377421000000,0.096789691378804700,0.173802893811566000,1.687305944632860000,1355430.627350570000000000,3.278120948770510000,3.948655002264570000,37.145293942443800000,4.156413143268700000,82301.650000000000000000,53179.029573970600000000,,397.829094303022000000,,0.186208846153846000,0.735078564508117000,15.384615384615400000,32570.124930000000000000,152957.000000000000000000,2969.000000000000000000,876525.256536987000000000,79714.967572130400000000,0.624084290480211000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,2951.000000000000000000,0.009678875756565730,3.408093025889820000,0.005559737206922940,0.030395163050067900,2.250000000000000000,2.640000000000000000,,460.826341809634000000,0.540199976653051000,0.538037192248063000,23.452274131585300000,363735.000000000000000000,43.414059876288700000,941979.494614816000000000,5.127741724831530000,0.306308101169931000,39.552513231066800000,613443.000000000000000000,92.300633947462300000,2002699.235367850000000000,93.042107616933200000,2018787.410360670000000000,26346.340600000000000000,112.611889818517000000,51525.822035673600000000,421.667378242803000000,92.560819302491300000,0.628484758525870000,0.000000000000000000,9336.588404022290000000,11753.233364322900000000,160.451186424735000000,36.529197530864200000,3.967437839818200000,4.769179073614560000,28.844888661459300000,6381185.141000000000000000,4081172.728611150000000000,,56.043482697059500000,15.344059022487500000,9419.048695223180000000,12083.831701137400000000,39044.051044554800000000,51856.420372488200000000,52419.289578027600000000,2.000000000000000000,1.030000000000000000
2004,-1.591000000000000000,-0.678338201030054000,-3.214508467442880000,16484.418209169600000000,0.841271869930702000,87.800200000000000000,0.373838201835499000,56987.000000000000000000,,0.419337736523117000,0.862207439330576000,0.021411264716286400,1.232726810603910000,1.399836453735140000,0.522947571955070000,0.650000000000000000,192373.000000000000000000,2024.778350919390000000,2024.778350919390000000,15434.905500102100000000,15434.905500102100000000,26220.779211237700000000,26220.779211237700000000,15746.000000000000000000,21.369493484497100000,0.019301135386861400,0.144518400000000000,,,,,10174.767768324100000000,113436.852843965000000000,0.512000000000000000,1968582.394644010000000000,290556.451315872000000000,37.282469392724600000,34.300000000000000000,2.483854675164030000,7217.000000000000000000,-1480.732731964000000000,-0.189998785118139000,-0.189998785118139000,,21614.000000000000000000,0.045966109192371200,25.800000000000000000,84.200000000000000000,0.381845158206609000,100525.175871298000000000,5.000000000000000000,5.000000000000000000,366151.716042228000000000,68985.000000000000000000,0.125617424047230000,466676.891913526000000000,4259301.693737400000000000,4302512.320123540000000000,0.456089874108632000,45667.424892703900000000,0.189000000000000000,44690.142000000000000000,21468.394000000000000000,0.000000000000000000,0.839584179481260000,9.722500000000000000,0.533762881808639000,33.292010669376400000,524216.000000000000000000,45.263783696131100000,982114.002052205000000000,75006.484846825500000000,66469.052090915300000000,0.540729826602807000,0.111302320209780000,0.196186664629323000,3.344970062753860000,1438194.081286360000000000,4.582489671184020000,4.290478708425050000,37.447443447380400000,5.516103904088010000,83062.819000000000000000,54392.907833160500000000,,397.829094303022000000,,0.173640382165605000,0.735393680529229000,15.099009900990100000,39629.227313419300000000,190892.267268036000000000,2877.000000000000000000,927797.603687659000000000,86676.809105279300000000,0.627994119527421000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,3521.000000000000000000,0.010465657604271700,3.403021965417660000,-0.002312859332345470,0.030928948115436700,2.140000000000000000,2.440000000000000000,,531.423506932930000000,0.628608929279353000,0.603725640451331000,29.862568271307000000,470216.000000000000000000,47.505797134542700000,1030760.239968050000000000,5.418774658568980000,0.361871669721597000,49.494347770862400000,779338.000000000000000000,99.256788719056500000,2153630.873064970000000000,99.184859130464400000,2152070.175961240000000000,27569.077600000000000000,120.482303661508000000,53875.863085353000000000,442.578049863504000000,96.145767405102000000,0.652183832758569000,0.000000000000000000,11256.179813207500000000,13074.466091820200000000,166.547577642338000000,72.416666666666700000,5.478076501824830000,5.182033188585610000,38.280940193864100000,6461159.391000000000000000,4153070.770226710000000000,,59.402401154556200000,15.360205048106600000,11406.939035956500000000,13379.882746213700000000,43951.956137350600000000,54181.279739746500000000,54206.388755658500000000,2.000000000000000000,1.395000000000000000
2005,-0.560188999999999000,-1.799170446715050000,-0.971989162876553000,17728.538087808000000000,0.877338869039628000,94.859100000000000000,0.391465007588346000,75847.000000000000000000,0.170230462793757000,0.439959108787366000,0.898425188402275000,0.021968241117096300,1.304920166986830000,1.362749346213750000,0.538328382894925000,0.650000000000000000,239364.000000000000000000,3655.328786879370000000,3655.328786879370000000,22577.132301419500000000,22577.132301419500000000,36066.222468586400000000,36066.222468586400000000,15858.916666666700000000,21.369493484497100000,0.020377334792383000,0.223725600000000000,,,,,12168.233029868000000000,122743.386319007000000000,0.512000000000000000,2169054.731353660000000000,332713.256635512000000000,36.401848207552500000,34.400000000000000000,1.990001861348530000,6621.000000000000000000,-11071.655191042000000000,-1.211339505213010000,-1.211339505213010000,,23660.000000000000000000,0.040637969083111800,22.300000000000000000,82.050000000000000000,0.413899055022853000,117291.167433243000000000,5.000000000000000000,5.000000000000000000,394890.876109513000000000,82830.320000000000000000,0.131474523350498000,512182.043542756000000000,4677914.370681680000000000,4741482.571810620000000000,0.453992599138507000,46599.479922346000000000,0.308000000000000000,45606.911000000000000000,21920.580000000000000000,0.000000000000000000,0.837731787509405000,11.025000000000000000,0.559292142396420000,38.623118560010900000,612520.818650000000000000,50.474391075069200000,1095171.507372710000000000,87157.920607754200000000,83286.395835360500000000,0.529127977120000000,0.129994843523146000,0.209370859587987000,2.856427369583870000,1522135.445403560000000000,5.582979537222150000,5.007217052387940000,37.749592952317000000,7.843609524852330000,83832.662000000000000000,55625.775000000000000000,,360.813790653299000000,445554.801151500000000000,0.160601582278481000,0.754455995311332000,14.851485148514900000,49955.587605000000000000,228292.344808958000000000,3789.000000000000000000,1111120.330887520000000000,83915.939890274500000000,0.629950833655213000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,4234.000000000000000000,0.009736827990108510,3.412657264781480000,0.004374354601661810,0.032653495138608200,2.130000000000000000,2.290000000000000000,9.908563454126960000,587.420744973042000000,0.680610732829035000,0.585751772313887000,36.712100000105100000,582214.134560000000000000,53.939936926217900000,1170365.422402350000000000,5.726730541724430000,0.394617282779883000,57.633255739410500000,914001.000000000000000000,106.747944449775000000,2316170.730185250000000000,105.693901338108000000,2293300.558621950000000000,28472.676400000000000000,129.409505309327000000,56248.552072385400000000,456.676382120003000000,98.777537695909300000,0.678419176459932000,0.000000000000000000,12764.065544749600000000,14250.869222863100000000,168.041162675228000000,61.840000000000000000,6.555931063064750000,6.047708591811410000,54.433482825145900000,6541906.956000000000000000,4225982.023000000000000000,,60.448176439539100000,15.376308861862800000,12975.576197098300000000,14383.572362022500000000,47623.151221447500000000,56381.255211544700000000,56059.208424683700000000,2.000000000000000000,3.213333333333320000
2006,-0.163741800000002000,-2.033510911399410000,-0.246704373698269000,18965.627464373900000000,0.907115329007190000,99.130400000000000000,0.239814584263158000,99796.000000000000000000,0.192846644259688000,0.429948937686791000,0.935270792937741000,0.025855158534982300,1.192666741913720000,1.327606604981090000,0.553709193834780000,0.650000000000000000,276774.000000000000000000,5533.053016567390000000,5533.053016567390000000,25029.985241697200000000,25029.985241697200000000,41587.199581865900000000,41587.199581865900000000,15994.250000000000000000,21.369493484497100000,0.021694693812257000,0.243180000000000000,,,,,14896.400034671200000000,133173.172347159000000000,0.512000000000000000,2334482.071548130000000000,407714.013705775000000000,38.406881698791400000,34.400000000000000000,1.953575234661400000,7965.000000000000000000,2702.410813297000000000,0.254568567473212000,0.254568567473212000,,26280.000000000000000000,0.036503671831342200,18.800000000000000000,79.900000000000000000,0.444953474534712000,119091.649597337000000000,5.000000000000000000,6.500000000000000000,443808.114723148000000000,98963.000000000000000000,0.135967387308924000,562899.764320485000000000,5119865.917335120000000000,5212843.224363980000000000,0.449958512076625000,47441.418504902000000000,0.579000000000000000,46454.637000000000000000,22344.381000000000000000,0.000000000000000000,0.836062213360987000,11.176250000000000000,0.595275318171502000,46.941880490176200000,750800.172030000000000000,58.129346359805000000,1261265.416372750000000000,103818.166262031000000000,92840.595897838900000000,0.519374799160000000,0.129360387069367000,0.195713970897384000,2.608550703265210000,1635774.739670140000000000,6.939092217609590000,5.910182171310620000,38.072753759372200000,9.420416610013960000,84617.545000000000000000,56743.885498887100000000,,318.103824903619000000,517488.911373611000000000,0.190297358490566000,0.768163075698875000,14.851485148514900000,60778.150000000000000000,279476.410813297000000000,7897.000000000000000000,1229602.261837060000000000,70526.159200413900000000,0.629950833655213000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,5179.000000000000000000,0.009942539199049240,3.445114804502770000,0.014604546278657200,0.034764486433080000,2.080000000000000000,2.090000000000000000,10.855143934156200000,657.578147276942000000,0.730646551798073000,0.604838850519625000,45.011649601575600000,719927.576640000000000000,61.605230998223200000,1336683.657937040000000000,6.023816712586320000,0.428431832440673000,66.371664817043600000,1061565.000000000000000000,114.196767776042000000,2477792.077102490000000000,112.676739218909000000,2444811.154882170000000000,29384.001900000000000000,136.241126678189000000,58830.842837318400000000,469.772586541380000000,101.384206222395000000,0.705674554577031000,0.000000000000000000,14593.768466421000000000,15637.850168085600000000,169.854083304397000000,56.473613580246900000,7.403179524506550000,7.138308390198510000,65.376289337474100000,6623517.917000000000000000,4290047.027846720000000000,,62.293170336400000000,15.392128325119200000,14942.138896492600000000,15740.639633854600000000,51612.244947743300000000,58933.632303087400000000,57969.435602517500000000,2.000000000000000000,4.848333333333320000
2007,-6.992000000000000000,-2.667156040080400000,-9.031908396824110000,20317.782724858200000000,0.963749558206315000,100.577300000000000000,0.262513373504064000,104551.600000000000000000,0.172024471051313000,0.396266312025398000,1.014269869623050000,0.023752270348086100,1.302724449053060000,1.268432139125610000,0.569090004774635000,0.650000000000000000,352967.078927000000000000,6279.701425537400000000,6279.701425537400000000,30886.791528814000000000,30886.791528814000000000,53538.076314545500000000,53538.076314545500000000,16105.125000000000000000,21.369493484497100000,0.022743248087997800,0.245959200000000000,,,,,17346.397136046400000000,145030.698326084000000000,0.512000000000000000,2444711.869599420000000000,509893.131782477000000000,40.897161525709800000,34.500000000000000000,2.482873216146950000,12660.000000000000000000,-27525.441964992000000000,-2.207741928536240000,-2.207741928536240000,,38324.000000000000000000,0.043235815450234500,16.450000000000000000,78.850000000000000000,0.482102036053759000,145051.172939838000000000,5.000000000000000000,6.500000000000000000,553829.325152734000000000,108647.200000000000000000,0.125497301094563000,698880.498092572000000000,5697137.976013190000000000,5716955.356227750000000000,0.452549243414844000,48340.473614371700000000,0.326000000000000000,47359.162000000000000000,22782.605000000000000000,0.000000000000000000,0.835116517078152000,11.180000000000000000,0.655771483583753000,65.542898864802400000,1055576.579080000000000000,74.186720007060300000,1609671.364956790000000000,124792.446083171000000000,124810.063574932000000000,0.578942625549000000,0.119996719541375000,0.164643734857149000,3.906108999173030000,1795747.153260150000000000,7.970305117107190000,6.400166043112820000,38.395914566427400000,10.480218742229300000,85419.588000000000000000,57884.705458230000000000,,318.103824903619000000,607771.669699326000000000,0.215309250000000000,0.768885508806932000,14.814814814814800000,99529.672500000000000000,325441.636962008000000000,6012.000000000000000000,1358234.469655030000000000,136791.649352427000000000,0.631908754483214000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,7415.000000000000000000,0.011902287732302300,3.432940764859430000,-0.005509352429897180,0.036444733741882400,2.030000000000000000,1.930000000000000000,10.332705177496600000,724.893197439244000000,0.802727570843192000,0.687370987840536000,55.038054904882800000,886394.754000000000000000,68.563802844183200000,1487667.740268360000000000,6.343489539221150000,0.469690784508195000,77.414425532245200000,1246769.000000000000000000,122.338431455175000000,2654446.374342790000000000,119.789781906161000000,2599146.878719220000000000,30245.097000000000000000,144.170435578291000000,61597.195662307700000000,484.569446126233000000,105.514639929906000000,0.735890926447882000,0.000000000000000000,16925.244468204400000000,16941.118086603900000000,172.136543410224000000,84.565000000000000000,8.620999927437970000,7.730110111662530000,72.731158416462800000,6705946.643000000000000000,4354922.682510060000000000,,62.747827207812400000,15.407462217041700000,17364.774310451500000000,16865.288212480400000000,58186.620256984600000000,61521.365788184300000000,59786.590240187700000000,2.000000000000000000,4.471666666666650000
2008,-10.787000000000000000,-4.066566078915490000,-10.881637152261000000,21468.129097283200000000,1.029052421695630000,113.244500000000000000,0.497741301594163000,137239.000000000000000000,0.174208403430249000,0.403957729926364000,1.095938258640370000,0.028149283591440600,1.617991979543290000,1.226198524425660000,0.584470815714490000,0.650000000000000000,438703.000000000000000000,5597.482258477210000000,5597.482258477210000000,39900.201935967100000000,39900.201935967100000000,67631.201891072700000000,67631.201891072700000000,16302.250000000000000000,21.369493484497100000,0.022876929817585300,0.260515260000000000,,,,,22894.217355551000000000,155938.340174494000000000,0.512000000000000000,2616909.135183490000000000,637028.122028251000000000,39.418910590363500000,34.600000000000000000,2.626257683370850000,16730.000000000000000000,-9176.827232303000000000,-0.567856456668835000,-0.567856456668835000,,60736.000000000000000000,0.052553998729016100,14.100000000000000000,77.800000000000000000,0.593542083179756000,152311.741958112000000000,5.000000000000000000,10.250000000000000000,573397.137862606000000000,139976.000000000000000000,0.121974365272013000,725708.879820718000000000,6262476.503287550000000000,6253250.272775730000000000,0.455130538454762000,49294.084521384900000000,0.411000000000000000,48406.791000000000000000,23276.999000000000000000,0.000000000000000000,0.834760483422353000,15.783571428571400000,0.794426120793022000,84.416722626631300000,1376182.516440000000000000,79.838335241491000000,1732297.667989880000000000,156238.850492077000000000,152605.263422406000000000,0.612267896210000000,0.133666603038882000,0.161169612058171000,6.838904845218400000,1933452.448085500000000000,10.739416695496200000,10.389362118055900000,38.719075373482700000,14.059271316453800000,86243.424000000000000000,59051.770538165600000000,,318.103824903619000000,787786.336925756000000000,0.247467521739130000,0.868914578085767000,14.567901234567900000,110936.811250000000000000,429526.172767697000000000,9413.000000000000000000,1420623.334221700000000000,158863.063448178000000000,0.633867887258124000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,12940.000000000000000000,0.017752223725213600,3.420598539506780000,-0.005617323670478250,0.036658950947011600,1.800000000000000000,1.640000000000000000,16.467229557920100000,752.829153631653000000,0.984068871102484000,0.815380971480769000,70.891288705546800000,1155687.511300000000000000,72.038950511791900000,1563069.991358760000000000,6.599487014117070000,0.576185261127596000,99.130304099127400000,1616047.000000000000000000,129.264953543653000000,2804735.054897780000000000,127.400909433189000000,2764289.831988000000000000,30882.514800000000000000,146.062671193255000000,62806.238279394500000000,489.821256782651000000,108.049953766717000000,0.782253369746806000,0.000000000000000000,19388.247499016900000000,17423.062059920800000000,170.378757376877000000,148.058333333333000000,12.842660568509600000,12.548254626757600000,97.569250650919000000,6789088.672000000000000000,4420545.171430110000000000,,65.329874445802600000,15.422278626530300000,19848.032160237300000000,17385.278630915700000000,63809.422038977100000000,62768.454850389400000000,61628.501214802100000000,2.000000000000000000,1.391666666666670000
